year month day hour minute second millisecond direction;
2024 9 18 12 59 11 376.09 warm;
2024 9 18 12 59 12 41.927 warm;
2024 9 18 12 59 12 93.822 warm;
2024 9 18 12 59 12 824.016 warm;
2024 9 18 12 59 13 676.316 cold;
2024 9 18 12 59 13 734.612 cold;
2024 9 18 12 59 14 555.45 warm;
2024 9 18 12 59 15 404.514 warm;
2024 9 18 12 59 17 333.691 warm;
2024 9 18 12 59 17 875.889 warm;
2024 9 18 12 59 18 356.439 warm;
2024 9 18 12 59 18 413.396 warm;
2024 9 18 12 59 18 842.802 warm;
2024 9 18 12 59 19 281.865 cold;
2024 9 18 12 59 19 334.164 warm;
2024 9 18 12 59 19 607.325 warm;
2024 9 18 12 59 19 915.883 warm;
2024 9 18 12 59 19 972.961 warm;
2024 9 18 12 59 20 223.911 warm;
2024 9 18 12 59 20 275.768 warm;
2024 9 18 12 59 20 537.122 cold;
2024 9 18 12 59 20 585.131 warm;
2024 9 18 12 59 20 875.849 warm;
2024 9 18 12 59 21 224.166 cold;
2024 9 18 12 59 21 616.534 warm;
2024 9 18 12 59 21 664.257 warm;
2024 9 18 12 59 22 513.984 warm;
2024 9 18 12 59 22 565.954 warm;
2024 9 18 12 59 25 704.525 warm;
2024 9 18 12 59 26 454.304 cold;
2024 9 18 12 59 27 166.664 cold;
2024 9 18 12 59 27 914.634 cold;
2024 9 18 12 59 28 693.388 cold;
2024 9 18 12 59 29 476.783 warm;
2024 9 18 12 59 30 504.157 warm;
2024 9 18 12 59 31 364.341 warm;
2024 9 18 12 59 31 953.135 warm;
2024 9 18 12 59 32 586.44 warm;
2024 9 18 12 59 33 143.063 warm;
2024 9 18 12 59 33 775.604 cold;
2024 9 18 12 59 34 502.638 warm;
2024 9 18 12 59 35 524.155 warm;
2024 9 18 12 59 36 35.391 warm;
2024 9 18 12 59 36 516.213 warm;
2024 9 18 12 59 37 42.591 warm;
2024 9 18 12 59 37 645.503 warm;
2024 9 18 12 59 37 692.426 warm;
2024 9 18 12 59 38 193.176 warm;
2024 9 18 12 59 38 846.93 warm;
2024 9 18 12 59 40 193.462 cold;
2024 9 18 12 59 40 687.089 cold;
2024 9 18 12 59 41 196.107 cold;
2024 9 18 12 59 41 654.162 warm;
2024 9 18 12 59 42 136.759 warm;
2024 9 18 12 59 44 182.49 cold;
2024 9 18 12 59 45 603.422 cold;
2024 9 18 12 59 45 804.128 cold;
2024 9 18 12 59 45 963.358 cold;
2024 9 18 12 59 46 128.199 cold;
2024 9 18 12 59 46 247.255 cold;
2024 9 18 12 59 46 408.126 cold;
2024 9 18 12 59 46 532.854 cold;
2024 9 18 12 59 46 677.924 cold;
2024 9 18 12 59 46 822.984 cold;
2024 9 18 12 59 46 973.184 cold;
2024 9 18 12 59 47 245.583 cold;
2024 9 18 12 59 47 384.73 cold;
2024 9 18 12 59 47 553.962 cold;
2024 9 18 12 59 48 65.718 cold;
2024 9 18 12 59 48 234.503 cold;
2024 9 18 12 59 48 413.762 cold;
2024 9 18 12 59 48 878.283 cold;
2024 9 18 12 59 49 57.232 cold;
2024 9 18 12 59 50 245.429 cold;
2024 9 18 12 59 51 413.357 warm;
2024 9 18 12 59 51 573.105 warm;
2024 9 18 12 59 51 712.963 warm;
2024 9 18 12 59 51 864.813 warm;
2024 9 18 12 59 52 26.024 warm;
2024 9 18 12 59 52 187.053 warm;
2024 9 18 12 59 52 327.187 warm;
2024 9 18 12 59 52 487.494 warm;
2024 9 18 12 59 52 642.783 warm;
2024 9 18 12 59 52 797.025 warm;
2024 9 18 12 59 52 957.02 warm;
2024 9 18 12 59 53 116.394 warm;
2024 9 18 12 59 53 286.382 warm;
2024 9 18 12 59 53 446.653 warm;
2024 9 18 12 59 53 607.062 warm;
2024 9 18 12 59 53 776.942 warm;
2024 9 18 12 59 53 946.023 warm;
2024 9 18 12 59 54 125.347 warm;
2024 9 18 13 2 43 911.993 warm;
2024 9 18 13 2 44 92.578 warm;
2024 9 18 13 2 44 263.335 warm;
2024 9 18 13 2 44 413.504 warm;
2024 9 18 13 2 44 770.293 warm;
2024 9 18 13 2 44 960.888 warm;
2024 9 18 13 2 45 301.338 warm;
2024 9 18 13 2 45 681.331 warm;
2024 9 18 13 2 45 861.151 warm;
2024 9 18 13 2 46 31.594 warm;
2024 9 18 13 2 46 242.82 warm;
2024 9 18 13 2 46 433.266 warm;
2024 9 18 13 2 46 614.918 warm;
2024 9 18 13 2 46 811.121 warm;
2024 9 18 13 2 47 1.084 warm;
2024 9 18 13 2 47 200.824 warm;
2024 9 18 13 2 47 380.018 warm;
2024 9 18 13 2 47 579.727 warm;
2024 9 18 13 2 47 769.286 warm;
2024 9 18 13 2 47 963.946 warm;
2024 9 18 13 2 48 143.244 warm;
2024 9 18 13 2 48 322.438 warm;
2024 9 18 13 2 48 511.854 warm;
2024 9 18 13 2 48 722.029 warm;
2024 9 18 13 2 48 921.877 warm;
2024 9 18 13 2 49 121.473 warm;
2024 9 18 13 2 49 310.782 warm;
2024 9 18 13 2 49 500.631 warm;
2024 9 18 13 2 49 690.118 warm;
2024 9 18 13 2 49 859.263 warm;
2024 9 18 13 2 50 43.677 warm;
2024 9 18 13 2 51 771.507 cold;
2024 9 18 13 2 51 941.81 cold;
2024 9 18 13 2 52 112.835 cold;
2024 9 18 13 2 52 284.207 cold;
2024 9 18 13 2 52 611.472 cold;
2024 9 18 13 2 52 792.266 cold;
2024 9 18 13 2 52 963.359 cold;
2024 9 18 13 50 57 101.094 cold;
2024 9 18 13 50 57 738.716 cold;
2024 9 18 13 50 58 257.718 cold;
2024 9 18 13 50 58 969.837 cold;
2024 9 18 13 50 59 350.67 cold;
2024 9 18 13 50 59 751.536 cold;
2024 9 18 13 51 1 386.699 cold;
2024 9 18 13 51 13 909.877 cold;
2024 9 18 13 51 14 182.937 cold;
2024 9 18 13 51 14 481.675 cold;
2024 9 18 13 51 14 779.4 cold;
2024 9 18 13 51 15 51.295 cold;
2024 9 18 13 51 15 297.603 cold;
2024 9 18 13 51 15 543.104 cold;
2024 9 18 13 51 15 798.878 cold;
2024 9 18 13 51 16 39.286 cold;
2024 9 18 13 51 16 300.432 cold;
2024 9 18 13 51 16 520.456 cold;
2024 9 18 13 51 16 760.946 cold;
2024 9 18 13 51 16 991.262 cold;
2024 9 18 13 51 17 267.464 cold;
2024 9 18 13 51 18 760.839 cold;
2024 9 18 13 51 43 593.078 warm;
2024 9 18 13 51 44 662.911 warm;
2024 9 18 13 51 45 782.614 warm;
2024 9 18 13 51 49 790.21 warm;
2024 9 18 13 51 51 353.808 warm;
2024 9 18 13 58 45 519.851 warm;
2024 9 18 13 59 23 503.49 warm;
2024 9 18 13 59 28 382.888 warm;
2024 9 18 13 59 29 170.099 warm;
2024 9 18 13 59 30 800.045 warm;
2024 9 18 13 59 35 111.491 warm;
2024 9 18 13 59 35 910.541 warm;
2024 9 18 14 4 43 267.763 warm;
2024 9 18 14 4 45 765.902 warm;
2024 9 18 14 4 46 695.09 warm;
2024 9 18 14 4 47 585.075 warm;
2024 9 18 14 4 54 98.533 warm;
2024 9 18 14 5 11 138.568 warm;
2024 9 18 14 5 13 379.003 warm;
2024 9 18 14 5 13 945.959 warm;
2024 9 18 14 5 14 596.801 warm;
2024 9 18 14 5 15 148.327 warm;
2024 9 18 14 5 15 747.535 warm;
2024 9 18 14 5 15 978.413 warm;
2024 9 18 14 5 16 220.106 warm;
2024 9 18 14 5 16 475.774 warm;
2024 9 18 14 5 16 746.491 warm;
2024 9 18 14 5 17 287.572 warm;
2024 9 18 14 5 17 757.343 warm;
2024 9 18 14 5 18 7.802 warm;
2024 9 18 14 5 18 258.696 warm;
2024 9 18 14 5 18 509.305 warm;
2024 9 18 14 5 18 739.569 warm;
2024 9 18 14 5 18 985.655 warm;
2024 9 18 14 5 19 236.152 warm;
2024 9 18 14 5 20 179.142 warm;
2024 9 18 14 5 20 480.574 warm;
2024 9 18 14 5 21 108.11 warm;
2024 9 18 14 5 21 481.26 warm;
2024 9 18 14 5 21 747.535 warm;
2024 9 18 14 5 21 998.358 warm;
2024 9 18 14 5 22 269.136 warm;
2024 9 18 14 5 22 509.463 warm;
2024 9 18 14 5 22 790.569 warm;
2024 9 18 14 5 23 851.055 warm;
2024 9 18 14 5 24 346.161 warm;
2024 9 18 15 14 19 155.306 cold;
2024 9 18 15 14 19 214.238 cold;
2024 9 18 15 14 19 605.377 cold;
2024 9 18 15 14 20 26.478 cold;
2024 9 18 15 14 20 494.454 cold;
2024 9 18 15 14 20 962.388 cold;
2024 9 18 15 14 21 414.701 cold;
2024 9 18 15 14 21 906.858 cold;
2024 9 18 15 14 22 353.398 cold;
2024 9 18 15 14 22 804.623 cold;
2024 9 18 15 14 23 292.673 cold;
2024 9 18 15 14 23 793.544 cold;
2024 9 18 15 14 24 284.206 cold;
2024 9 18 15 14 24 784.441 cold;
2024 9 18 15 15 1 158.259 warm;
2024 9 18 15 15 1 538.601 warm;
2024 9 18 15 15 1 878.118 warm;
2024 9 18 15 15 2 927.026 warm;
2024 9 18 15 15 3 194.556 warm;
2024 9 18 15 15 3 415.899 warm;
2024 9 18 15 15 4 317.655 warm;
2024 9 18 15 15 4 837.772 warm;
2024 9 18 15 15 5 125.701 warm;
2024 9 18 15 15 5 918.169 warm;
2024 9 18 15 15 6 268.199 warm;
2024 9 18 15 15 6 597.39 warm;
2024 9 18 15 15 6 937.536 warm;
2024 9 18 15 15 8 304.544 cold;
2024 9 18 15 15 8 675.498 cold;
2024 9 18 15 15 8 987.732 cold;
2024 9 18 15 15 9 247.038 cold;
2024 9 18 15 15 9 526.713 cold;
2024 9 18 15 15 9 786.944 cold;
2024 9 18 15 15 10 44.414 cold;
2024 9 18 15 15 10 296.769 cold;
2024 9 18 15 15 10 548.428 cold;
2024 9 18 15 15 10 815.456 cold;
2024 9 18 15 24 58 64.091 warm;
2024 9 18 15 24 58 335.961 warm;
2024 9 18 15 34 7 958.123 warm;
2024 9 18 15 34 14 381.316 warm;
2024 9 18 15 34 15 201.426 warm;
2024 9 18 15 34 16 600.989 warm;
2024 9 18 15 34 17 328.754 warm;
2024 9 18 15 34 21 672.104 warm;
2024 9 18 15 34 22 320.798 warm;
2024 9 18 15 34 22 950.091 warm;
2024 9 18 15 34 23 380.281 warm;
2024 9 18 15 34 23 600.669 warm;
2024 9 18 15 34 23 862.319 warm;
2024 9 18 15 38 18 439.51 cold;
2024 9 18 15 38 18 810.147 cold;
2024 9 18 15 38 19 191.391 cold;
2024 9 18 15 38 21 313.806 cold;
2024 9 18 15 38 21 632.144 cold;
2024 9 18 15 39 48 544.973 warm;
2024 9 18 15 39 52 827.649 warm;
2024 9 18 15 39 56 666.564 warm;
2024 9 18 16 30 51 303.542 warm;
2024 9 18 16 30 52 144.752 warm;
2024 9 18 16 30 53 5.321 warm;
2024 9 18 16 30 53 993.552 warm;
2024 9 18 16 30 54 914.502 warm;
2024 9 18 16 30 55 794.794 warm;
2024 9 18 16 30 55 882.912 warm;
2024 9 18 16 30 56 743.144 warm;
2024 9 18 16 30 56 815.518 warm;
2024 9 18 16 30 57 702.823 warm;
2024 9 18 16 30 58 613.527 warm;
2024 9 18 16 30 59 564.536 warm;
2024 9 18 16 31 0 575.35 warm;
2024 9 18 16 31 0 632.845 warm;
2024 9 18 16 31 1 555.812 warm;
2024 9 18 16 31 2 514.303 warm;
2024 9 18 16 31 3 493.023 warm;
2024 9 18 16 31 3 545.257 warm;
2024 9 18 16 31 4 483.679 warm;
2024 9 18 16 31 5 615.654 warm;
2024 9 18 17 9 28 511.443 cold;
2024 9 18 17 9 29 96.625 cold;
2024 9 18 17 9 29 655.954 cold;
2024 9 18 17 9 30 262.106 cold;
2024 9 18 17 9 30 883.439 cold;
2024 9 18 17 9 32 103.586 cold;
2024 9 18 17 9 32 682.562 cold;
2024 9 18 17 9 33 363.104 cold;
2024 9 18 17 9 34 1.466 cold;
2024 9 18 17 9 34 605.244 cold;
2024 9 18 17 9 35 324.196 cold;
2024 9 18 17 9 35 962.746 cold;
2024 9 18 17 9 36 621.515 cold;
2024 9 18 17 9 37 315.238 cold;
2024 9 18 17 9 38 3.756 cold;
2024 9 18 17 9 38 641.651 cold;
2024 9 18 17 9 39 335.374 cold;
2024 9 18 17 9 40 13.951 cold;
2024 9 18 17 9 40 651.718 cold;
2024 9 18 17 9 41 365.89 cold;
2024 9 18 17 9 42 105.453 cold;
2024 9 18 17 9 49 17.328 cold;
2024 9 18 17 9 49 763.655 cold;
2024 9 18 17 9 53 324.455 cold;
2024 9 18 17 9 54 3.057 cold;
