year month day hour minute second millisecond direction;
2024 10 22 11 0 52 830.608 warm;
2024 10 22 11 0 53 33.624 warm;
2024 10 22 11 0 53 240.712 warm;
2024 10 22 11 0 53 440.983 warm;
2024 10 22 11 0 53 662.038 warm;
2024 10 22 11 0 53 892.785 warm;
2024 10 22 11 0 54 102.556 warm;
2024 10 22 11 0 54 271.604 warm;
2024 10 22 11 0 54 486.462 warm;
2024 10 22 11 0 54 701.171 warm;
2024 10 22 11 0 55 481.48 cold;
2024 10 22 11 0 56 61.166 warm;
2024 10 22 11 0 56 613.43 cold;
2024 10 22 11 0 56 942.642 cold;
2024 10 22 11 0 57 522.673 warm;
2024 10 22 11 0 58 70.873 cold;
2024 10 22 11 0 58 271.457 cold;
2024 10 22 11 0 58 482.492 cold;
2024 10 22 11 0 58 673.522 cold;
2024 10 22 11 0 58 880.044 cold;
2024 10 22 11 0 59 193.437 cold;
2024 10 22 11 0 59 440.376 cold;
2024 10 22 11 0 59 815.085 warm;
2024 10 22 11 1 0 41.592 warm;
2024 10 22 11 1 0 232.132 warm;
2024 10 22 11 1 1 224.874 cold;
2024 10 22 11 1 1 395.234 cold;
2024 10 22 11 1 1 555.056 cold;
2024 10 22 11 1 1 653.476 cold;
2024 10 22 11 1 1 843.764 cold;
2024 10 22 11 1 2 23.307 cold;
2024 10 22 11 1 2 321.261 cold;
2024 10 22 11 1 3 0.645 warm;
2024 10 22 11 1 3 211.213 warm;
2024 10 22 11 1 6 744.769 warm;
2024 10 22 11 1 7 345.23 warm;
2024 10 22 11 1 7 612.845 warm;
2024 10 22 11 1 7 854.582 warm;
2024 10 22 11 1 8 86.237 warm;
2024 10 22 11 1 8 375.237 warm;
2024 10 22 11 1 8 591.383 warm;
2024 10 22 11 1 9 235.431 warm;
2024 10 22 11 1 9 282.107 cold;
2024 10 22 11 1 9 493.384 cold;
2024 10 22 11 1 12 562.916 cold;
2024 10 22 11 1 12 974.312 cold;
2024 10 22 11 1 13 406.385 cold;
2024 10 22 11 1 13 724.214 cold;
2024 10 22 11 1 14 684.072 cold;
2024 10 22 11 1 14 736.037 warm;
2024 10 22 11 1 14 967.539 cold;
2024 10 22 11 1 15 4.141 warm;
2024 10 22 11 1 15 205.029 warm;
2024 10 22 11 1 15 574.927 cold;
2024 10 22 11 1 16 164.14 cold;
2024 10 22 11 1 16 681.696 cold;
2024 10 22 11 1 16 872.179 cold;
2024 10 22 11 1 17 52.913 cold;
2024 10 22 11 1 17 412.341 cold;
2024 10 22 11 1 18 565.306 cold;
2024 10 22 11 1 18 882.276 cold;
2024 10 22 11 1 19 164.089 cold;
2024 10 22 11 1 19 475.77 cold;
2024 10 22 11 1 20 256.2 warm;
2024 10 22 11 1 20 461.917 warm;
2024 10 22 11 1 20 704.52 warm;
2024 10 22 11 1 20 915.625 warm;
2024 10 22 11 1 21 121.786 warm;
2024 10 22 11 1 27 324.563 warm;
2024 10 22 11 1 28 215.407 cold;
2024 10 22 11 1 28 432.167 cold;
2024 10 22 11 1 29 65.646 warm;
2024 10 22 11 1 29 303.539 warm;
2024 10 22 11 1 33 275.146 warm;
2024 10 22 11 1 33 604.152 warm;
2024 10 22 11 1 33 835.037 warm;
2024 10 22 11 1 34 103.746 warm;
2024 10 22 11 1 34 315.152 warm;
2024 10 22 11 1 34 541.735 warm;
2024 10 22 11 1 34 772.351 warm;
2024 10 22 11 1 35 53.336 warm;
2024 10 22 11 1 35 313.86 warm;
2024 10 22 11 1 35 544.57 warm;
2024 10 22 11 1 35 805.249 warm;
2024 10 22 11 1 36 55.714 warm;
2024 10 22 11 1 36 316.26 warm;
2024 10 22 11 1 36 525.763 cold;
2024 10 22 11 1 36 994.16 warm;
2024 10 22 11 1 37 485.318 warm;
2024 10 22 11 1 37 654.357 warm;
2024 10 22 11 1 40 426.264 cold;
2024 10 22 11 1 40 478.266 cold;
2024 10 22 11 1 40 736.133 cold;
2024 10 22 11 1 40 783.095 cold;
2024 10 22 11 1 41 15.149 cold;
2024 10 22 11 1 41 67.092 cold;
2024 10 22 11 1 41 273.185 warm;
2024 10 22 11 1 41 325.217 cold;
2024 10 22 11 1 41 536.56 warm;
2024 10 22 11 1 41 593.973 cold;
2024 10 22 11 1 41 994.099 cold;
2024 10 22 11 1 42 256.492 cold;
2024 10 22 11 1 42 476.951 cold;
2024 10 22 11 1 42 697.177 cold;
2024 10 22 11 1 42 953.325 cold;
2024 10 22 11 1 43 206.786 cold;
2024 10 22 11 1 43 454.988 warm;
2024 10 22 11 1 45 377.76 warm;
2024 10 22 11 1 45 614.241 warm;
2024 10 22 11 1 45 865.918 warm;
2024 10 22 11 1 46 123.676 warm;
2024 10 22 11 1 46 363.891 warm;
2024 10 22 11 1 46 586.845 warm;
2024 10 22 11 1 46 801.961 warm;
2024 10 22 11 1 47 76.657 warm;
2024 10 22 11 1 47 364.842 warm;
2024 10 22 11 1 47 698.708 warm;
2024 10 22 11 1 48 33.645 cold;
2024 10 22 11 1 52 634.405 warm;
2024 10 22 11 1 52 687.299 warm;
2024 10 22 11 1 52 885.507 warm;
2024 10 22 11 1 53 128.08 warm;
2024 10 22 11 1 53 384.522 warm;
2024 10 22 11 1 53 636.557 warm;
2024 10 22 11 1 53 907.326 warm;
2024 10 22 11 1 54 178.102 warm;
2024 10 22 11 1 54 403.228 warm;
2024 10 22 11 1 54 913.634 warm;
2024 10 22 11 1 55 556.654 warm;
2024 10 22 11 1 55 837.67 cold;
2024 10 22 11 1 58 398.049 cold;
2024 10 22 11 1 58 444.812 cold;
2024 10 22 11 1 58 903.644 cold;
2024 10 22 11 1 59 165.951 cold;
2024 10 22 11 1 59 356.481 cold;
2024 10 22 11 1 59 543.588 cold;
2024 10 22 11 1 59 766.173 cold;
2024 10 22 11 1 59 966.586 cold;
2024 10 22 11 2 0 177.368 cold;
2024 10 22 11 2 0 408.272 cold;
2024 10 22 11 2 0 614.04 cold;
2024 10 22 11 2 0 857.278 cold;
2024 10 22 11 2 1 78.07 cold;
2024 10 22 11 2 1 298.058 cold;
2024 10 22 11 2 1 344.567 cold;
2024 10 22 11 2 1 554.255 cold;
2024 10 22 11 2 1 753.647 cold;
2024 10 22 11 2 2 325.132 cold;
2024 10 22 11 2 2 575.684 cold;
2024 10 22 11 2 2 775.323 cold;
2024 10 22 11 2 2 995.173 cold;
2024 10 22 11 2 3 235.558 cold;
2024 10 22 11 2 3 424.904 cold;
2024 10 22 11 2 3 655.166 cold;
2024 10 22 11 2 3 885.132 cold;
2024 10 22 11 2 3 926.52 cold;
2024 10 22 11 2 4 467.7 warm;
2024 10 22 11 2 4 633.05 warm;
2024 10 22 11 2 4 685.173 warm;
2024 10 22 11 2 4 897.368 warm;
2024 10 22 11 2 5 97.987 warm;
2024 10 22 11 2 5 535.061 warm;
2024 10 22 11 2 5 587.126 warm;
2024 10 22 11 2 6 106.538 warm;
2024 10 22 11 2 6 327.02 warm;
2024 10 22 11 2 6 537.555 warm;
2024 10 22 11 2 6 748.725 warm;
2024 10 22 11 2 6 977.386 warm;
2024 10 22 11 2 7 215.181 warm;
2024 10 22 11 2 7 456.138 warm;
2024 10 22 11 2 7 676.7 warm;
2024 10 22 11 2 7 886.723 warm;
2024 10 22 11 2 8 117.023 warm;
2024 10 22 11 2 8 377.853 warm;
2024 10 22 11 2 8 638.733 warm;
2024 10 22 11 2 8 935.259 warm;
2024 10 22 11 2 9 196.087 warm;
2024 10 22 11 2 9 477.471 warm;
2024 10 22 11 2 9 717.995 warm;
2024 10 22 11 2 10 24.727 warm;
2024 10 22 11 2 10 275.501 warm;
2024 10 22 11 2 10 317.175 warm;
2024 10 22 11 2 10 573.433 warm;
2024 10 22 11 2 10 798.371 warm;
2024 10 22 11 2 11 278.498 cold;
2024 10 22 11 2 11 535.914 cold;
2024 10 22 11 2 11 588.294 cold;
2024 10 22 11 2 11 805.102 cold;
2024 10 22 11 2 11 853.441 cold;
2024 10 22 11 2 12 96.175 cold;
2024 10 22 11 2 12 346.482 cold;
2024 10 22 11 2 12 597.015 cold;
2024 10 22 11 2 12 644.173 cold;
2024 10 22 11 2 12 916.451 cold;
2024 10 22 11 2 12 968.5 cold;
2024 10 22 11 2 13 217.062 cold;
2024 10 22 11 2 13 545.596 cold;
2024 10 22 11 2 13 785.816 cold;
2024 10 22 11 2 14 56.645 cold;
2024 10 22 11 2 14 337.59 cold;
2024 10 22 11 2 14 583.12 cold;
2024 10 22 11 2 15 215.665 warm;
2024 10 22 11 2 15 257.192 warm;
2024 10 22 11 2 15 438.276 warm;
2024 10 22 11 2 15 717.231 warm;
2024 10 22 11 2 15 759.085 warm;
2024 10 22 11 2 15 965.973 warm;
2024 10 22 11 2 19 388.332 warm;
2024 10 22 11 2 19 537.996 cold;
2024 10 22 11 2 19 698.249 warm;
2024 10 22 11 2 19 838.753 warm;
2024 10 22 11 2 19 984.039 warm;
2024 10 22 11 2 20 118.694 warm;
2024 10 22 11 2 20 254.702 warm;
2024 10 22 11 2 20 394.82 warm;
2024 10 22 11 2 21 188.182 warm;
2024 10 22 11 2 22 95.978 warm;
2024 10 22 11 2 22 540.4 warm;
2024 10 22 11 2 22 847.117 warm;
2024 10 22 11 2 23 428.702 cold;
2024 10 22 11 2 23 794.996 cold;
2024 10 22 11 2 24 588.831 warm;
2024 10 22 11 2 27 349.588 warm;
2024 10 22 11 2 27 667.28 warm;
2024 10 22 11 2 28 809.445 cold;
2024 10 22 11 2 34 420.916 cold;
2024 10 22 11 5 2 733.609 warm;
2024 10 22 11 5 3 313.347 warm;
2024 10 22 11 5 3 913.408 warm;
2024 10 22 11 5 4 472.901 warm;
2024 10 22 11 5 4 545.409 warm;
2024 10 22 11 5 5 222.549 warm;
2024 10 22 11 5 5 382.214 warm;
2024 10 22 11 5 5 557.775 warm;
2024 10 22 11 5 5 892.401 warm;
2024 10 22 11 5 6 82.497 warm;
2024 10 22 11 5 6 253.722 warm;
2024 10 22 11 5 6 446.134 warm;
2024 10 22 11 5 6 632.767 warm;
2024 10 22 11 5 6 815.145 warm;
2024 10 22 11 5 7 5.651 warm;
2024 10 22 11 5 7 195.277 warm;
2024 10 22 11 5 7 405.494 warm;
2024 10 22 11 5 11 354.717 cold;
2024 10 22 11 5 11 406.973 cold;
2024 10 22 11 5 11 822.113 cold;
2024 10 22 11 5 11 874.412 cold;
2024 10 22 11 5 12 485.122 cold;
2024 10 22 11 5 12 973.002 cold;
2024 10 22 11 5 13 582.495 cold;
2024 10 22 11 5 13 624.393 cold;
2024 10 22 11 5 13 812.267 cold;
2024 10 22 11 5 13 864.722 cold;
2024 10 22 11 5 14 67.439 cold;
2024 10 22 11 5 14 216.477 cold;
2024 10 22 11 5 14 586.634 cold;
2024 10 22 11 5 14 797.335 cold;
2024 10 22 11 5 15 32.52 cold;
2024 10 22 11 5 15 226.709 cold;
2024 10 22 11 5 15 436.551 cold;
2024 10 22 11 5 15 926.523 warm;
2024 10 22 11 5 16 85.695 warm;
2024 10 22 11 5 16 323.27 warm;
2024 10 22 11 5 16 472.904 warm;
2024 10 22 11 5 16 766.599 warm;
2024 10 22 11 5 17 2.984 warm;
2024 10 22 11 5 17 183.079 warm;
2024 10 22 11 5 17 292.513 warm;
2024 10 22 11 5 17 504.62 warm;
2024 10 22 11 5 17 906.096 warm;
2024 10 22 11 5 18 307.269 warm;
2024 10 22 11 5 18 354.837 warm;
2024 10 22 11 5 18 943.728 cold;
2024 10 22 11 5 19 574.064 warm;
2024 10 22 11 5 20 772.908 warm;
2024 10 22 11 5 20 824.55 warm;
2024 10 22 11 5 21 447.012 cold;
2024 10 22 11 5 22 164.197 warm;
2024 10 22 11 5 22 216.443 warm;
2024 10 22 11 5 22 886.2 cold;
2024 10 22 11 5 22 938.188 cold;
2024 10 22 11 5 23 42.27 cold;
2024 10 22 11 5 23 306.39 cold;
2024 10 22 11 5 24 564.151 warm;
2024 10 22 11 5 24 974.667 warm;
2024 10 22 11 5 25 365.067 warm;
2024 10 22 11 5 25 663.582 warm;
2024 10 22 11 5 26 16.89 warm;
2024 10 22 11 5 26 231.729 warm;
2024 10 22 11 5 26 426.11 warm;
2024 10 22 11 5 26 615.633 warm;
2024 10 22 11 5 26 667.24 warm;
2024 10 22 11 5 26 785.298 warm;
2024 10 22 11 5 26 893.176 warm;
2024 10 22 11 5 29 145.269 warm;
2024 10 22 11 5 29 533.479 cold;
2024 10 22 11 5 29 734.405 cold;
2024 10 22 11 5 29 874.054 cold;
2024 10 22 11 5 30 157.274 cold;
2024 10 22 11 5 30 353.15 cold;
2024 10 22 11 5 31 595.461 cold;
2024 10 22 11 5 31 647.436 cold;
2024 10 22 11 5 33 227.053 cold;
2024 10 22 11 5 33 268.714 cold;
2024 10 22 11 5 34 356.945 warm;
2024 10 22 11 5 34 414.105 warm;
2024 10 22 11 5 35 472.707 warm;
2024 10 22 11 5 37 605.837 warm;
2024 10 22 11 5 39 156.739 cold;
2024 10 22 11 5 39 214.852 cold;
2024 10 22 11 5 40 413.618 warm;
2024 10 22 11 5 53 213.643 warm;
2024 10 22 11 5 53 567.062 warm;
2024 10 22 11 5 53 976.742 warm;
2024 10 22 11 5 54 34.991 warm;
2024 10 22 11 5 54 358.403 warm;
2024 10 22 11 5 54 686.78 warm;
2024 10 22 11 5 54 733.977 warm;
2024 10 22 11 5 54 924.499 warm;
2024 10 22 11 5 55 134.28 warm;
2024 10 22 11 5 55 405.244 warm;
2024 10 22 11 5 55 456.817 warm;
2024 10 22 11 5 55 666.466 warm;
2024 10 22 11 5 55 718.065 warm;
2024 10 22 11 5 56 264.161 warm;
2024 10 22 11 5 56 575.553 warm;
2024 10 22 11 5 56 907.908 warm;
2024 10 22 11 5 57 224.726 warm;
2024 10 22 11 5 57 546.747 warm;
2024 10 22 11 5 57 848.181 warm;
2024 10 22 11 5 58 195.5 warm;
2024 10 22 11 5 58 517.358 warm;
2024 10 22 11 5 59 349.024 warm;
2024 10 22 11 5 59 635.101 warm;
2024 10 22 11 5 59 875.402 warm;
2024 10 22 11 6 0 136.062 warm;
2024 10 22 11 6 0 564.87 warm;
2024 10 22 11 6 0 866.391 warm;
2024 10 22 11 6 1 106.626 warm;
2024 10 22 11 6 2 656.074 warm;
2024 10 22 11 6 3 237.717 warm;
2024 10 22 11 6 3 656.412 warm;
2024 10 22 11 6 4 115.936 warm;
2024 10 22 11 6 4 539.773 warm;
2024 10 22 11 6 4 968.533 warm;
2024 10 22 11 6 5 387.187 warm;
2024 10 22 11 6 5 775.53 warm;
2024 10 22 11 6 5 837.18 warm;
2024 10 22 11 6 6 795.671 warm;
2024 10 22 11 6 7 295.976 warm;
2024 10 22 11 6 8 769.188 warm;
2024 10 22 11 6 9 269.292 warm;
2024 10 22 11 6 9 708.443 warm;
2024 10 22 11 6 10 509.01 warm;
2024 10 22 11 6 12 735.664 cold;
2024 10 22 11 6 13 234.828 cold;
2024 10 22 11 6 13 695.538 cold;
2024 10 22 11 6 14 76.205 cold;
2024 10 22 11 6 14 129.399 cold;
2024 10 22 11 6 14 409.058 cold;
2024 10 22 11 6 14 466.421 cold;
2024 10 22 11 6 14 739.637 cold;
2024 10 22 11 6 15 89.014 cold;
2024 10 22 11 6 15 135.997 cold;
2024 10 22 11 6 15 398.105 cold;
2024 10 22 11 6 15 439.614 cold;
2024 10 22 11 6 15 960.342 cold;
2024 10 22 11 6 22 309.101 cold;
2024 10 22 11 6 23 407.587 cold;
2024 10 22 11 6 23 459.634 cold;
2024 10 22 11 6 24 246.255 cold;
